geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
2924,-23.50019046211553,-46.706860759651406,sao paulo,SP
2952,-23.46910633749783,-46.718410180131535,sao paulo,SP
2933,-23.49273575936294,-46.71328286234057,sao paulo,SP
2937,-23.48452144102369,-46.71976013336027,sao paulo,SP
2927,-23.498600731057763,-46.69932739869583,sao paulo,SP
2967,-23.48091311157595,-46.70262156119799,sao paulo,SP
2965,-23.483452777684803,-46.70162203719198,sao paulo,SP
2920,-23.48972218562572,-46.72207638512408,sao paulo,SP
2920,-23.491295496751064,-46.72221535738293,sao paulo,SP
2951,-23.472930530671118,-46.72059517929483,sao paulo,SP
2933,-23.49321883596861,-46.71217364654623,sao paulo,SP
2927,-23.496429574334872,-46.70285835897823,sao paulo,SP
2914,-23.503558977270817,-46.70837685670522,sao paulo,SP
2951,-23.47296749486411,-46.7209093462404,sao paulo,SP
2995,-23.450533554532893,-46.73810468901835,sao paulo,SP
2927,-23.49871325783373,-46.69865605023373,são paulo,SP
2965,-23.484585714773157,-46.70211960464514,sao paulo,SP
2929,-23.492102180402128,-46.70766444159634,sao paulo,SP
2914,-23.503469731057763,-46.70778242200936,sao paulo,SP
2990,-23.43387492215951,-46.73001290718948,sao paulo,SP
2991,-23.43389849999999,-46.71995625,sao paulo,SP
2995,-23.43757929871033,-46.74018775592192,sao paulo,SP
2924,-23.5050299669718,-46.706404650101845,são paulo,SP
2916,-23.49584640660168,-46.71333833513189,são paulo,SP
2935,-23.48861661445388,-46.71958922813718,sao paulo,SP
2967,-23.481587261381108,-46.703325417109895,sao paulo,SP
2927,-23.496475075768945,-46.705535355675465,sao paulo,SP
2935,-23.48762235443472,-46.71541423327945,são paulo,SP
2966,-23.47047016763805,-46.7093334605863,sao paulo,SP
2937,-23.48742133989973,-46.7184679544438,sao paulo,SP
2998,-23.43663970088325,-46.73449968171048,sao paulo,SP
2965,-23.483452777684803,-46.70162203719198,sao paulo,SP
2998,-23.440655272837382,-46.72256992951117,sao paulo,SP
2912,-23.50530397817818,-46.70724400493828,sao paulo,SP
2998,-23.434662976439355,-46.73551091941028,sao paulo,SP
2965,-23.48158010713256,-46.7066184096601,sao paulo,SP
2987,-23.429892645853748,-46.713475503058405,sao paulo,SP
2991,-23.43277562225177,-46.72537311128749,sao paulo,SP
2975,-23.480414999999997,-46.710319971550575,sao paulo,SP
2993,-23.45335103580701,-46.73318513696695,sao paulo,SP
2969,-23.483933433810336,-46.71108069164408,sao paulo,SP
2998,-23.44222992783773,-46.72747309117661,sao paulo,SP
2965,-23.484585714773157,-46.70211960464514,sao paulo,SP
2914,-23.503558977270817,-46.70837685670522,sao paulo,SP
2957,-23.46889240161002,-46.72375907216227,são paulo,SP
2978,-23.473930735501163,-46.70723237858496,sao paulo,SP
2998,-23.43969683227128,-46.73439792093815,sao paulo,SP
2965,-23.484585714773157,-46.70211960464514,sao paulo,SP
2998,-23.440655272837382,-46.72256992951117,sao paulo,SP
2919,-23.49503527477061,-46.71774866985976,sao paulo,SP
2915,-23.502014146330914,-46.70019372552115,sao paulo,SP
2961,-23.491748996393323,-46.6989953104334,são paulo,SP
2950,-23.47981409547579,-46.71811432278265,sao paulo,SP
2935,-23.488482656673785,-46.71815668220901,sao paulo,SP
2995,-23.44821443519532,-46.73725820260833,sao paulo,SP
2916,-23.50196614432796,-46.70680195013191,sao paulo,SP
2963,-23.591087676254716,-46.63253516596466,sao paulo,SP
2998,-23.4429960066651,-46.72801135775292,são paulo,SP
2910,-23.506932510675806,-46.69620202553523,sao paulo,SP
2966,-23.470974,-46.71024990452421,sao paulo,SP
2995,-23.45103943963872,-46.736491148767946,sao paulo,SP
2925,-23.502632175688145,-46.69767821940101,sao paulo,SP
2991,-23.4326797647104,-46.72986624302384,sao paulo,SP
2937,-23.48413557285476,-46.72198782209015,sao paulo,SP
2977,-23.47522335944701,-46.71485448818598,sao paulo,SP
2996,-23.444175428849405,-46.73846774737505,sao paulo,SP
2928,-23.4940280291419,-46.70255302455427,sao paulo,SP
2934,-23.490830357204665,-46.714572272548914,sao paulo,SP
2914,-23.503558977270817,-46.70837685670522,sao paulo,SP
2996,-23.444244889286264,-46.732739517805165,sao paulo,SP
2956,-23.466422546482814,-46.72280826810551,sao paulo,SP
2926,-23.499947470075963,-46.70127600492003,sao paulo,SP
2955,-23.46799746211552,-46.72067104524205,sao paulo,SP
2925,-23.499982959201333,-46.69927994685207,sao paulo,SP
2932,-23.49034945989382,-46.71158683443941,sao paulo,SP
2933,-23.49146487116497,-46.71455527323131,sao paulo,SP
2935,-23.488589567026384,-46.714665755900505,são paulo,SP
2998,-23.44222992783773,-46.72747309117661,sao paulo,SP
2989,-23.431215122396,-46.72052261420168,sao paulo,SP
2959,-23.49531739716661,-46.70187595934557,sao paulo,SP
2930,-23.48928642270184,-46.70561926824973,sao paulo,SP
2934,-23.48939256895961,-46.70854996280801,sao paulo,SP
2991,-23.43614553536711,-46.728256060531706,sao paulo,SP
2967,-23.482517275757683,-46.7044597974944,sao paulo,SP
2933,-23.494154542327877,-46.71130352316929,sao paulo,SP
2961,-23.49185142270183,-46.69742756618966,sao paulo,SP
2938,-23.48461483542036,-46.72285475062038,sao paulo,SP
2920,-23.49094852547792,-46.72161997452207,sao paulo,SP
2911,-23.502702279214013,-46.70281126824975,sao paulo,SP
2998,-23.443235916729225,-46.728274069536525,sao paulo,SP
2935,-23.48825265141589,-46.71694852557309,sao paulo,SP
2991,-23.43577199437004,-46.72782431894567,sao paulo,SP
2991,-23.43614553536711,-46.728256060531706,sao paulo,SP
2962,-23.490173011656765,-46.70600473327945,sao paulo,SP
2992,-23.446188712735896,-46.729024114345926,sao paulo,SP
2990,-23.42798421648681,-46.72861635858965,sao paulo,SP
2952,-23.472965047155306,-46.71744424066185,sao paulo,SP
2976,-23.47243312101102,-46.71549159824575,sao paulo,SP
2963,-23.48862005606211,-46.69999297446478,sao paulo,SP
2932,-23.49034945989382,-46.71158683443941,sao paulo,SP
2914,-23.503558977270817,-46.70837685670522,sao paulo,SP
2998,-23.436522723007688,-46.73458516097296,sao paulo,SP
2990,-23.42734811878931,-46.72547841257429,sao paulo,SP
2918,-23.49747210574757,-46.71534037898897,sao paulo,SP
2960,-23.49353868819823,-46.701881093115205,sao paulo,SP
2983,-23.46972738995325,-46.72420169608748,são paulo,SP
2952,-23.473949018994904,-46.7187045315481,sao paulo,SP
2913,-23.504061520399333,-46.71287651610015,sao paulo,SP
2998,-23.440180325581263,-46.72884545490216,sao paulo,SP
2964,-23.486726745397497,-46.70624656296391,sao paulo,SP
2925,-23.50163447570552,-46.701185510416,sao paulo,SP
2965,-23.482659132667777,-46.70527367485142,são paulo,SP
2918,-23.49633611518264,-46.7153928126551,sao paulo,SP
2927,-23.496838800197505,-46.704193874394576,sao paulo,SP
2945,-23.481208129176668,-46.72777062814321,sao paulo,SP
2931,-23.49700919816494,-46.71052263918864,sao paulo,SP
2911,-23.50554340827512,-46.704037839863766,são paulo,SP
2918,-23.49508588991843,-46.71850713859618,sao paulo,SP
2925,-23.5026852850424,-46.69737596502972,sao paulo,SP
2911,-23.50389300987261,-46.6951551627343,sao paulo,SP
2915,-23.489361250783134,-46.72313742976311,sao paulo,SP
2979,-23.473610335170694,-46.70824649426834,sao paulo,SP
2926,-23.49984531862771,-46.70116990008081,sao paulo,SP
2982,-23.45365947968278,-46.71696853142205,sao paulo,SP
2995,-23.44804318095193,-46.738556157412205,sao paulo,SP
2998,-23.440561721479398,-46.725899700802266,sao paulo,SP
2968,-23.477928485429047,-46.708363325148575,sao paulo,SP
2940,-23.47988811740434,-46.72377830322003,sao paulo,SP
2915,-23.489361250783134,-46.72313742976311,são paulo,SP
2927,-23.497779478215683,-46.704451866639744,sao paulo,SP
2960,-23.49685378382371,-46.69939366205833,sao paulo,SP
2936,-23.482187999999997,-46.7173225582838,são paulo,SP
2960,-23.497406999999995,-46.69916055828381,sao paulo,SP
2919,-23.49419525728547,-46.71588870843672,são paulo,SP
2993,-23.45481034070669,-46.73550456694172,sao paulo,SP
2915,-23.489361250783134,-46.72313742976311,sao paulo,SP
2967,-23.48076135645336,-46.70638740912868,sao paulo,SP
2913,-23.50528574707316,-46.71245474782452,sao paulo,SP
2966,-23.47207119317329,-46.708807871775626,sao paulo,SP
2996,-23.44107801220501,-46.73608075867046,sao paulo,SP
2995,-23.437265474124917,-46.74019597412492,são paulo,SP
2990,-23.43013879347757,-46.72425178634377,são paulo,SP
2929,-23.493378499307507,-46.706862410352585,sao paulo,SP
2961,-23.49137670690751,-46.7006743430664,sao paulo,SP
2991,-23.433798447400346,-46.726084881066456,sao paulo,SP
2908,-23.502014146330914,-46.70019372552115,sao paulo,SP
2966,-23.47183685789716,-46.70942093005942,sao paulo,SP
2945,-23.48132503664372,-46.72685042048014,sao paulo,SP
2994,-23.45703076395524,-46.73436840722885,sao paulo,SP
2967,-23.479649685267432,-46.70352127837729,são paulo,SP
2992,-23.44918600582838,-46.728219279762286,sao paulo,SP
2912,-23.505814974224872,-46.70736202536842,são paulo,SP
2932,-23.492104239800327,-46.7113330582838,sao paulo,SP
2962,-23.490226183738223,-46.703576781983976,sao paulo,SP
2911,-23.503300040798663,-46.7047164708581,sao paulo,SP
2962,-23.48959200360668,-46.70237995989382,sao paulo,SP
2992,-23.45203826089342,-46.72747772111313,sao paulo,SP
2936,-23.484402942552908,-46.71613619193253,sao paulo,SP
2979,-23.475801709129215,-46.70947160921001,sao paulo,SP
2919,-23.492339958364617,-46.71923689716662,sao paulo,SP
2910,-23.50364668220901,-46.6988773148768,sao paulo,SP
2989,-23.43688878934157,-46.720828330284455,sao paulo,SP
2976,-23.480634027756928,-46.71387130974091,sao paulo,SP
2940,-23.48206292088122,-46.72074414963425,sao paulo,SP
2987,-23.42277240143663,-46.71601794670176,sao paulo,SP
2937,-23.48783146073054,-46.7209459848808,sao paulo,SP
2990,-23.431612777684805,-46.72453334984706,são paulo,SP
2952,-23.470733022476804,-46.71670702761268,são paulo,SP
2998,-23.441961657770317,-46.7241876942698,sao paulo,SP
2925,-23.502577924231044,-46.696494132667766,sao paulo,SP
2950,-23.47552332722605,-46.71964681571352,sao paulo,SP
2945,-23.483621210658427,-46.72582763696696,sao paulo,SP
2920,-23.48997627921401,-46.72118043588782,sao paulo,SP
2971,-23.48718434110451,-46.70990356702637,sao paulo,SP
2969,-23.48528848404407,-46.71154882791854,sao paulo,SP
2927,-23.499440077990656,-46.70391299278665,são paulo,SP
2933,-23.494098017485143,-46.71252742853023,sao paulo,SP
2989,-23.43688878934157,-46.720828330284455,sao paulo,SP
2976,-23.47023110713255,-46.71492217776561,sao paulo,SP
2991,-23.43223210185244,-46.72451035775292,sao paulo,SP
2961,-23.491658577298164,-46.69835869386577,sao paulo,SP
2977,-23.4719208382488,-46.7129873281244,sao paulo,SP
2927,-23.497779478215683,-46.704451866639744,sao paulo,SP
2925,-23.5026852850424,-46.69737596502972,sao paulo,SP
2930,-23.488955098534205,-46.704897827918536,são paulo,SP
2994,-23.458356932281127,-46.73519717124475,sao paulo,SP
2951,-23.47295690598497,-46.72100057548793,sao paulo,SP
2936,-23.488065387183298,-46.72008720843672,sao paulo,SP
2961,-23.491986925067764,-46.69942482154189,sao paulo,SP
2927,-23.497779478215683,-46.704451866639744,sao paulo,SP
2993,-23.456591947544563,-46.73055245282468,sao paulo,SP
2915,-23.502014146330914,-46.70019372552115,sao paulo,SP
2964,-23.48446049541237,-46.70505682638931,sao paulo,SP
2971,-23.486442013878456,-46.71160126672053,sao paulo,SP
2998,-23.44222992783773,-46.72747309117661,sao paulo,SP
2930,-23.49029535498297,-46.70861525728546,sao paulo,SP
2927,-23.49809153482606,-46.70100379294826,sao paulo,SP
2915,-23.489361250783134,-46.72313742976311,sao paulo,SP
2962,-23.491439329447743,-46.70190033527612,são paulo,SP
2918,-23.49508588991843,-46.71850713859618,sao paulo,SP
2934,-23.48771015459632,-46.7040389984708,são paulo,SP
2957,-23.46324403719198,-46.720552416180965,sao paulo,SP
2919,-23.493670302527544,-46.71732222300767,sao paulo,SP
2998,-23.44370419900167,-46.72542228573488,sao paulo,SP
2967,-23.47923687368083,-46.70554283782583,sao paulo,SP
2998,-23.44423436026309,-46.72579020745579,são paulo,SP
2913,-23.501633563419706,-46.714349236886136,sao paulo,SP
2991,-23.432794743023827,-46.72982173528961,sao paulo,SP
2962,-23.489107177073127,-46.70394502192854,sao paulo,SP
2912,-23.50530397817818,-46.70724400493828,sao paulo,SP
2912,-23.50530397817818,-46.70724400493828,sao paulo,SP
2992,-23.447950973079795,-46.732522547319526,sao paulo,SP
2998,-23.436310529829328,-46.73372053627346,sao paulo,SP
2992,-23.447236100628736,-46.72549081304537,sao paulo,SP
2936,-23.48803334722135,-46.71979920843671,são paulo,SP
2970,-23.48330747821569,-46.7146209970858,sao paulo,SP
2938,-23.458021994171617,-46.71906132361937,sao paulo,SP
2929,-23.49611178628315,-46.70661570690752,sao paulo,SP
2927,-23.497779478215683,-46.704451866639744,sao paulo,SP
2961,-23.491986925067764,-46.69942482154189,sao paulo,SP
2998,-23.44252008549247,-46.72613445351719,sao paulo,SP
2925,-23.50264795366141,-46.696816556062096,são paulo,SP
2967,-23.48088611157595,-46.70255406119799,sao paulo,SP
2926,-23.50087082653356,-46.70458289064575,sao paulo,SP
2929,-23.49059354266333,-46.70594010728318,sao paulo,SP
2925,-23.50138941104507,-46.6967305947833,sao paulo,SP
2915,-23.502014146330914,-46.70019372552115,sao paulo,SP
2951,-23.472233245628715,-46.72427999278664,sao paulo,SP
2993,-23.454268665718715,-46.72906601069556,sao paulo,SP
2982,-23.45460378573489,-46.71587071870851,sao paulo,SP
2910,-23.50473370191585,-46.695214424923535,sao paulo,SP
2929,-23.49163787249451,-46.705651163831504,sao paulo,SP
2991,-23.43627105461901,-46.727314902137145,sao paulo,SP
2998,-23.441961657770317,-46.7241876942698,são paulo,SP
2990,-23.43395527919799,-46.729380816725154,sao paulo,SP
2989,-23.43688878934157,-46.720828330284455,sao paulo,SP
2960,-23.497128000000004,-46.69921049278664,são paulo,SP
2985,-23.441197075768944,-46.720133969184666,sao paulo,SP
2967,-23.481262404379976,-46.70370739661836,são paulo,SP
2950,-23.471188533441072,-46.72089069164407,sao paulo,SP
2919,-23.49386000310837,-46.71629928021164,sao paulo,SP
2938,-23.467762026371947,-46.72459794295696,sao paulo,SP
2919,-23.494447351376287,-46.7176696187893,sao paulo,SP
2998,-23.44062768720067,-46.72250811434592,sao paulo,SP
2993,-23.45284386599052,-46.7308729335178,sao paulo,SP
2979,-23.474065892867443,-46.70805420330084,são paulo,SP
2919,-23.494115619481807,-46.71861016610885,sao paulo,SP
2961,-23.491986925067764,-46.69942482154189,sao paulo,SP
2944,-23.473793304749243,-46.72689076824975,sao paulo,SP
2926,-23.501137358589645,-46.7033273119626,sao paulo,SP
2935,-23.48972823980033,-46.715095456287145,sao paulo,SP
2943,-23.4756807485429,-46.72467028795659,são paulo,SP
2996,-23.4374355,-46.7463375,são paulo,SP
2929,-23.49059354266333,-46.70594010728318,sao paulo,SP
2925,-23.501391475705525,-46.700816510416,sao paulo,SP
2976,-23.47339105760547,-46.71585247861286,sao paulo,SP
2965,-23.484585714773157,-46.70211960464514,sao paulo,SP
2990,-23.5864309579775,-46.767850902331546,sao paulo,SP
2934,-23.488751336112845,-46.71204529447746,sao paulo,SP
2996,-23.444216758814683,-46.73641904899297,sao paulo,SP
2977,-23.47555447641405,-46.71569879480594,sao paulo,SP
2987,-23.55468789286745,-46.45425703205609,sao paulo,SP
2989,-23.43177390813088,-46.72236899639333,sao paulo,SP
2925,-23.501391475705525,-46.700816510416,sao paulo,SP
2985,-23.44443101970684,-46.71965268359399,sao paulo,SP
2911,-23.50383603583688,-46.70460847415704,sao paulo,SP
2993,-23.454634652778648,-46.73185929225576,são paulo,SP
2993,-23.4534007507646,-46.73155026395059,sao paulo,SP
2959,-23.495651884269108,-46.70201783360269,sao paulo,SP
2981,-23.461331144324543,-46.71759669677997,sao paulo,SP
2961,-23.495043908130885,-46.69918588703905,sao paulo,SP
2934,-23.48453055620633,-46.703095905216685,sao paulo,SP
2934,-23.488751336112845,-46.71204529447746,sao paulo,SP
2942,-23.47611083152521,-46.72292944823707,sao paulo,SP
2959,-23.49431023480867,-46.70121482194593,sao paulo,SP
2987,-23.43263708021236,-46.7135177113509,sao paulo,SP
2912,-23.506106807063038,-46.70724697463158,sao paulo,SP
2914,-23.503482000000005,-46.71004155828379,sao paulo,SP
2936,-23.48555691257429,-46.7195961895666,são paulo,SP
2990,-23.4283867754631,-46.72395957077728,são paulo,SP
2992,-23.44947023397195,-46.73110172592186,sao paulo,SP
2995,-23.450120947544573,-46.73595009103239,são paulo,SP
2951,-23.47619363336027,-46.72081778504241,sao paulo,SP
2992,-23.450307370246406,-46.73174547224307,sao paulo,SP
2989,-23.43005665805877,-46.72225814195862,sao paulo,SP
2913,-23.504575452680463,-46.71200040452419,sao paulo,SP
2911,-23.50389300987261,-46.6951551627343,sao paulo,SP
2914,-23.50490586511052,-46.70793093741701,sao paulo,SP
2976,-23.480407791563263,-46.71331714432455,são paulo,SP
2927,-23.496475075768945,-46.705535355675465,sao paulo,SP
2915,-23.489361250783134,-46.72313742976311,sao paulo,SP
2990,-23.43182941311105,-46.72818446722236,sao paulo,SP
2977,-23.471005641410343,-46.7129805298344,sao paulo,SP
2977,-23.471211351530645,-46.71135970424209,sao paulo,SP
2996,-23.444450664723878,-46.73849356549716,sao paulo,SP
2925,-23.50264795366141,-46.696816556062096,sao paulo,SP
2976,-23.480634027756928,-46.71387130974091,sao paulo,SP
2968,-23.48158297807145,-46.70724550735758,sao paulo,SP
2934,-23.48531431057763,-46.69992729739164,sao paulo,SP
2991,-23.43471674049282,-46.72661288871249,sao paulo,SP
2961,-23.493541976686476,-46.69797027407813,sao paulo,SP
2976,-23.473079664202984,-46.71318332498238,sao paulo,SP
2993,-23.453788734952894,-46.73531089148246,sao paulo,SP
2963,-23.484956632217923,-46.70226290980932,sao paulo,SP
2968,-23.477439656673784,-46.70685645920133,sao paulo,SP
2976,-23.47530890345229,-46.719316047103725,sao paulo,SP
2965,-23.484973200675107,-46.70725549723004,são paulo,SP
2977,-23.474521728836056,-46.71378060782505,sao paulo,SP
2927,-23.497761456575603,-46.70486136663973,sao paulo,SP
2960,-23.493096586733216,-46.70182277699232,sao paulo,SP
2977,-23.473787762421363,-46.71413377171218,sao paulo,SP
2937,-23.48422526894224,-46.72114443643606,sao paulo,SP
2965,-23.483647804206772,-46.70209078617773,sao paulo,SP
2965,-23.482659132667777,-46.70527367485142,sao paulo,SP
2992,-23.44913510713255,-46.73115376158464,sao paulo,SP
2929,-23.492102180402128,-46.70766444159634,sao paulo,SP
2910,-23.50364668220901,-46.6988773148768,sao paulo,SP
2959,-23.49531739716661,-46.70187595934557,sao paulo,SP
2915,-23.502000676669088,-46.70068733611284,são paulo,SP
2975,-23.476628139891428,-46.71131293918387,sao paulo,SP
2910,-23.50364668220901,-46.6988773148768,sao paulo,SP
2928,-23.590635319547992,-46.551476629980336,sao paulo,SP
2937,-23.483908706924478,-46.72211347298449,sao paulo,SP
2925,-23.5026852850424,-46.69737596502972,sao paulo,SP
2998,-23.4429960066651,-46.72801135775292,sao paulo,SP
2976,-23.47852524118532,-46.717795425471806,sao paulo,SP
2918,-23.49508588991843,-46.71850713859618,são paulo,SP
2992,-23.451797092311345,-46.7285339202866,sao paulo,SP
2995,-23.45291054899297,-46.73788174799465,sao paulo,SP
2965,-23.484585714773157,-46.70211960464514,sao paulo,SP
2912,-23.505758402994992,-46.7088680589763,são paulo,SP
2959,-23.49269982154189,-46.70030624104108,sao paulo,SP
2934,-23.48453055620633,-46.703095905216685,sao paulo,SP
2927,-23.498303479600665,-46.70048868151653,sao paulo,SP
2976,-23.48141711157596,-46.71604056119799,sao paulo,SP
2925,-23.50163447570552,-46.701185510416,sao paulo,SP
2995,-23.43817736081135,-46.74021302164007,sao paulo,SP
2941,-23.479270662313365,-46.7233134648634,sao paulo,SP
2967,-23.482086925616034,-46.70326277699232,sao paulo,SP
2991,-23.43390803222789,-46.72592837824988,sao paulo,SP
2968,-23.477916686147925,-46.70567352967775,sao paulo,SP
2971,-23.48740934110451,-46.709831567026384,sao paulo,SP
2911,-23.505058341652774,-46.7005283433262,sao paulo,SP
2924,-23.49992046211553,-46.706891741329535,sao paulo,SP
2933,-23.493718319635644,-46.7143890263079,sao paulo,SP
2929,-23.490987799613347,-46.706293225921854,sao paulo,SP
2996,-23.4374355,-46.7463375,sao paulo,SP
2936,-23.48805682758798,-46.719674103897,são paulo,SP
2945,-23.483621210658427,-46.72582763696696,sao paulo,SP
2962,-23.48765282377797,-46.70322542312382,sao paulo,SP
2979,-23.47340797085809,-46.70782161226845,são paulo,SP
2945,-23.483362378367712,-46.72762164475068,sao paulo,SP
2957,-23.464015438802004,-46.72050812323271,sao paulo,SP
2990,-23.424848999999995,-46.7258535,sao paulo,SP
2998,-23.440561721479398,-46.725899700802266,sao paulo,SP
2964,-23.48547680297772,-46.70417754735511,sao paulo,SP
2912,-23.50651531881084,-46.70756039500584,sao paulo,SP
2960,-23.497128000000004,-46.69921049278664,sao paulo,SP
2989,-23.43688878934157,-46.720828330284455,são paulo,SP
2911,-23.504425627531887,-46.70539475062038,sao paulo,SP
2912,-23.50677365440814,-46.710915850109714,são paulo,SP
2991,-23.43572105190717,-46.72712702622772,sao paulo,SP
2966,-23.47091991618096,-46.70916262822437,sao paulo,SP
2998,-23.447055739223646,-46.726488277422376,sao paulo,SP
2929,-23.49381617790984,-46.70610616971553,sao paulo,SP
2996,-23.44605125007211,-46.73837201249349,sao paulo,SP
2998,-23.436393650319083,-46.73325333922979,sao paulo,SP
2998,-23.43969683227128,-46.73439792093815,sao paulo,SP
2929,-23.49606815042228,-46.70663025768322,sao paulo,SP
2937,-23.487271512349256,-46.72117437010219,sao paulo,SP
2965,-23.48152969046157,-46.70570173116158,sao paulo,SP
2990,-23.43381130252754,-46.729913223007685,sao paulo,SP
2936,-23.487606534826057,-46.71740214876794,são paulo,SP
2915,-23.502014146330914,-46.70019372552115,sao paulo,SP
2952,-23.473949018994904,-46.7187045315481,sao paulo,SP
2916,-23.48848915292288,-46.71995857354725,sao paulo,SP
2925,-23.5026852850424,-46.69737596502972,sao paulo,SP
2976,-23.478875528449414,-46.71586584693287,são paulo,SP
2971,-23.48698572300768,-46.71000169747246,sao paulo,SP
2934,-23.48468841825844,-46.70165590521668,sao paulo,SP
2920,-23.48951257507646,-46.72292990896761,sao paulo,SP
2977,-23.471689212098536,-46.71400533241094,sao paulo,SP
2990,-23.429985233971948,-46.72750187760399,sao paulo,SP
2945,-23.482893027756923,-46.72683213197529,são paulo,SP
2990,-23.42739714210284,-46.72653053220033,sao paulo,SP
2998,-23.442453973916518,-46.727578839431054,sao paulo,SP
2989,-23.431292099082476,-46.72174955759132,sao paulo,SP
2911,-23.504037569248084,-46.70557384347045,sao paulo,SP
2961,-23.493259351376288,-46.69985544962203,sao paulo,SP
2950,-23.482196953960507,-46.718575771726506,sao paulo,SP
2960,-23.49187742806736,-46.703394,sao paulo,SP
2993,-23.455365918108548,-46.7290323678893,sao paulo,SP
2919,-23.490862464810544,-46.71741230311674,sao paulo,SP
2950,-23.482228347221355,-46.72020901234925,sao paulo,SP
2929,-23.492799303912523,-46.707981647931206,sao paulo,SP
2991,-23.43390803222789,-46.72592837824988,sao paulo,SP
2925,-23.5026852850424,-46.69737596502972,sao paulo,SP
2925,-23.502498066333885,-46.69609863558196,sao paulo,SP
2936,-23.483759332506168,-46.716918113105166,são paulo,SP
2942,-23.47761462753188,-46.71971457285474,sao paulo,SP
2977,-23.47555447641405,-46.71569879480594,sao paulo,SP
2984,-23.444755711328952,-46.72029054390445,sao paulo,SP
2984,-23.445853155981297,-46.721868600611685,sao paulo,SP
2970,-23.48289150874257,-46.71397207507647,sao paulo,SP
2976,-23.47447970585224,-46.71656505334291,sao paulo,SP
2975,-23.476628139891428,-46.71131293918387,sao paulo,SP
2926,-23.501128358589654,-46.70330931196261,sao paulo,SP
2925,-23.50163447570552,-46.701185510416,sao paulo,SP
2930,-23.48868660727678,-46.70433340521669,sao paulo,SP
2927,-23.49881406939231,-46.70527006549717,sao paulo,SP
2998,-23.44048868552723,-46.724846097005006,sao paulo,SP
2995,-23.438510360811343,-46.74022307992387,sao paulo,SP
2912,-23.506664705910733,-46.70949796262229,sao paulo,SP
2965,-23.483452777684803,-46.70162203719198,sao paulo,SP
2936,-23.484809158203003,-46.71879569248079,sao paulo,SP
2930,-23.49048764501703,-46.709118691644086,sao paulo,SP
2916,-23.490083827361364,-46.7161092084704,sao paulo,SP
2910,-23.506702028227185,-46.697953121495175,sao paulo,SP
2975,-23.47685159755326,-46.71072823535693,sao paulo,SP
2991,-23.43389849999999,-46.71995625,sao paulo,SP
2990,-23.43522749792253,-46.73075704939701,sao paulo,SP
2920,-23.489750074383974,-46.72287630183504,sao paulo,SP
2961,-23.491986925067764,-46.69942482154189,sao paulo,SP
2927,-23.496838800197505,-46.704193874394576,sao paulo,SP
2989,-23.43289162614691,-46.72006144408213,sao paulo,SP
2937,-23.487271512349256,-46.72117437010219,sao paulo,SP
2933,-23.49183295115125,-46.71317422370016,sao paulo,SP
2993,-23.44949810297761,-46.734697335968605,sao paulo,SP
2934,-23.485479799613355,-46.70410283097694,sao paulo,SP
2918,-23.49673962753188,-46.71523901096427,sao paulo,SP
2925,-23.502632175688145,-46.69767821940101,sao paulo,SP
2971,-23.48815376380634,-46.71123519525074,sao paulo,SP
2987,-23.514537541405154,-46.65269393644745,sao paulo,SP
2925,-23.50261894255292,-46.69667502331353,sao paulo,SP
2979,-23.47612408895716,-46.70577920695303,sao paulo,SP
2920,-23.48951257507646,-46.72292990896761,sao paulo,SP
2920,-23.489308072515207,-46.72075565904576,sao paulo,SP
2911,-23.50389300987261,-46.6951551627343,sao paulo,SP
2969,-23.48610708604073,-46.7146678513763,sao paulo,SP
2936,-23.488065387183298,-46.72008720843672,sao paulo,SP
2989,-23.43238781487679,-46.71887104524205,sao paulo,SP
2931,-23.498860368861425,-46.70810254010618,sao paulo,SP
2964,-23.485348361648068,-46.70690532001267,sao paulo,SP
2920,-23.48997627921401,-46.72118043588782,sao paulo,SP
2990,-23.42942322147847,-46.72905415805878,sao paulo,SP
2945,-23.47951490590919,-46.72772672078597,sao paulo,SP
2911,-23.504169688037397,-46.705494845403685,sao paulo,SP
2991,-23.437521655654415,-46.72674069774472,sao paulo,SP
2936,-23.484809158203003,-46.71879569248079,sao paulo,SP
2996,-23.447195225171527,-46.73305593016138,sao paulo,SP
2991,-23.436680508439665,-46.72468273881477,sao paulo,SP
2915,-23.502000676669088,-46.70068733611284,sao paulo,SP
2915,-23.502014146330914,-46.70019372552115,sao paulo,SP
2984,-23.43688878934157,-46.720828330284455,sao paulo,SP
2912,-23.504076441331605,-46.70738708275697,sao paulo,SP
2969,-23.48615388842405,-46.71456818137228,sao paulo,SP
2937,-23.482754612268447,-46.71883017860233,sao paulo,SP
2928,-23.49507340161001,-46.70306823980033,sao paulo,SP
2920,-23.492045503750905,-46.71834142339433,são paulo,SP
2995,-23.43757929871033,-46.74018775592192,sao paulo,SP
2993,-23.45535991118931,-46.73110296725141,sao paulo,SP
2972,-23.48180588259565,-46.70985654509784,sao paulo,SP
2915,-23.502014146330914,-46.70019372552115,sao paulo,SP
2912,-23.50433300355175,-46.71035679028082,sao paulo,SP
2998,-23.435583851556878,-46.73403537705326,sao paulo,SP
2998,-23.43528945050807,-46.7374365,sao paulo,SP
2988,-23.608443549046555,-46.74037145657274,são paulo,SP
